voltageMeasured,currentMeasured,Temperature_measured,Current_charge,Voltage_charge,Battery_Percentage
7.70060131026765,5.976174519523723,15.249933183227405,1.0560621659050877,4.460985817966694,80.0
6.095301880440111,3.9007009739144385,17.364945356535383,1.833377078919305,2.8841649409102157,79.88525261391545
7.6041054172845435,5.976396466095865,0.06859548424283379,2.499945000202199,0.9529527572470031,79.83389653589643
3.196841085010138,6.070540061883305,10.007232040779018,1.8048258329498417,1.130523656846747,79.71427759349984
6.319876509708468,5.604484124593888,2.688556855276331,1.5705123785294144,2.3808235686989594,79.6660382780071
15.27512062136321,2.1783206166567854,18.255046386000444,2.191335467577474,1.402686622798059,79.57803679277843
13.839717064791863,6.7339443098905925,32.58943839642428,1.020233462060713,1.2784699976054092,79.49414692270899
8.419382595231735,1.9710923725285245,10.080779155796682,2.080509922204307,0.3979160794814335,79.2388926279669
7.8695742891512355,4.3979020226437875,18.585403927164563,1.0967209777415474,2.571527609490285,79.19509398223553
5.973783060174576,2.534449114705295,3.0929184195388704,1.9147470869253498,1.419531800642861,79.10679018109822
16.77507360269848,6.407824834738851,34.20867524205721,1.668172109778995,2.1489244935611644,79.07228405663093
3.0951228844654954,2.9808706468190715,19.7486033673892,1.6354351046435638,1.5720432134342466,78.78365361960381
0.5447174757430973,2.488956976271565,49.2588992870487,2.4206843707134302,4.468487447016621,78.7651669910001
6.720563634116847,2.4381319585482677,45.37426873686205,2.3522014058971967,1.128644723555433,78.79144760034004
5.784903687157308,4.139790174037665,4.781914483105348,1.9076311917780193,0.9424817119712287,78.75330643014478
10.893223447430602,5.145080013121653,43.85102238942638,2.290741506318396,1.6505471973046575,78.69177759700474
2.2641884586460392,6.5042970337746375,47.017234774953074,1.0649014603135307,0.26705247244429464,78.54659557126908
16.109921495305976,4.244515491795967,35.95197277277249,1.3268415657825967,1.92626368316364,78.50647732208132
8.11150403613514,2.227062598733264,30.07428449090383,1.9796640474060712,0.44858668615421315,78.3236357536453
12.10650534438984,1.31236244219032,27.375216346653534,1.8677464559528847,3.781078312157147,78.27592248607968
15.873736545034916,3.1330177031979227,29.459056268491963,1.574498376189887,1.1198809696622725,78.25140574357151
19.86891537725245,1.2504829682669811,30.527299653689425,1.8364691641792243,0.21461283159133426,78.11815728011808
12.655477864745379,3.776923980334486,28.41519446442734,1.3423462290437662,1.802593211803899,78.05023614003548
9.044774841719383,2.3598891651828025,40.55151849330699,1.951713164445258,0.9617830512007292,77.92418315773108
8.45448300516864,1.9356872920108252,23.62953340811704,1.9324058290630117,3.004684726318789,77.87010665354185
7.9919615636601105,6.829614341004226,20.345188897925425,2.4568322946768264,1.195887351942198,77.8407761951141
6.4995909066081525,5.1874810881246365,18.392255544199624,1.4329698442853582,0.09642304879214636,77.69732086000054
1.743919532914382,5.636928051175609,42.75208335339352,1.1960242019676695,1.8767394416298733,77.60404771114676
19.573541553890333,4.012220266416691,34.64896187527522,2.136370856830323,2.874736972733875,77.58297625797704
12.477641825092993,3.1272525766437362,39.732533038482586,2.1456529066468173,4.817312868402242,77.38188776959241
5.449798581665624,6.750927910334154,48.02145257754428,1.997931935568827,2.106307017513312,77.30220872462117
18.638220063524187,3.0233744064315364,1.0513075951378792,2.4407983350410802,3.5127353027089834,77.21170055991487
8.589209983354515,2.3553920117101814,39.26222172844322,1.7643566105710398,2.0237587867181728,77.0789882292393
7.533681562810108,4.194296761971509,17.250628213474066,1.3365299310398628,3.7444821464581954,77.03270955038333
13.01720888402061,1.7739660007774887,23.98091789378725,1.20845973706506,3.9848605155203787,76.95883765116213
0.10303054241862952,1.6416157165366934,5.5094825988247,1.4649043140113371,3.98337638814448,76.90806947756644
14.88825330994106,5.930638942477932,29.634138443376624,1.5592332847663894,0.6794454539496791,76.92380872394868
9.144226128804029,2.665686482333367,46.98629915955536,1.5459629303536715,0.11767112179413175,76.68148249923082
5.6870259290044745,2.2091924563253302,12.219257444551562,1.768877571981057,0.5991044476894802,76.6142777081456
8.1940662546455,4.132310877466697,42.71512194710537,2.309266397322583,4.44984220527831,76.5823221738109
1.1487151234494997,1.8984348798171229,32.2176889804089,1.2654400901973153,0.3350354803060229,76.51680951259779
15.11040737434659,4.8348909740882835,26.721757920120602,1.480981511826386,4.494716875184823,76.51192953057303
10.054257457326015,5.677428606031662,6.629499155650875,1.9105992098187539,3.6910062899402445,76.32748347602863
15.083572359453349,4.097167319476289,8.947928469890792,2.1538014893133637,3.684253719269811,76.18851043380742
5.584997107227538,3.77815674171794,14.987530228348811,1.5938293687093725,1.3803562535646707,76.03888607662816
10.8500652695277,1.3587749117000303,33.676163732129154,1.9303452030278492,4.763029992097515,75.98638345958112
8.737304796749045,2.2167372836086576,15.636750626098772,2.149990762301428,3.093566602694864,75.9709709474105
2.166413016503679,4.152441006715427,16.488756290799948,1.3026089301590478,3.4596055125386487,75.93564547606927
7.109877410519266,1.539041128036479,49.867088643708236,1.6303983648086133,0.6188567182805155,75.92317495048107
9.381742700545546,2.300056627768194,49.30411947198976,1.5843693161532384,1.7444512033593789,75.89558214279064
0.4914159184110445,4.4850755618571405,38.815548130383995,1.1237923507133498,4.27081445725339,75.84331913023988
19.178965289088275,2.5224093842178803,14.90031210453684,2.2316446775855496,2.912345778332333,75.85052877216211
5.20328470335696,4.354336733005864,47.79866241658296,1.8192255474481724,4.64266054303535,75.73420132474743
15.78423156288011,6.216952937036715,10.938161014907982,1.425077985122232,4.070887986220588,75.69472686072494
4.065667444190071,3.197776636485105,10.273429337340822,1.7723379146737304,2.3664105021051696,75.4382588276009
4.892257750805538,2.8810329155513625,41.95586677161774,1.0388816276388524,3.31345091503848,75.41379489062817
9.364899084763428,4.226126755784068,45.28126214125934,1.2388035795240477,0.18250877059448445,75.38420468970673
6.056474740920688,3.8894529750746085,49.01220153934211,1.775080983888091,0.4696194375947521,75.27489591729277
7.989648811708145,4.100226943785645,13.360110480887288,1.17560810264083,1.3442834838949558,75.21177713627554
1.4735503667845995,4.730014820944185,7.049853973840286,1.9001160453321333,4.107194556162403,75.12516873968322
10.920674631426943,6.9799066785712185,26.509830671989814,2.439449510787359,1.971223280350688,75.1274860485809
15.432339586643579,5.999117047734224,9.71675576526449,1.5030719547654052,3.342322095915918,74.92910663156009
6.394649158933959,1.1960818729520644,5.607502522505109,1.6913014293877415,2.6262756446037545,74.68589368463094
5.213642069034656,1.141384405132054,2.885273401270333,2.0924599076204955,1.227785542621621,74.67698618409982
3.1426463590633436,3.298258756915909,43.320693200843436,2.0041319563661038,2.619708717004726,74.66759263485413
11.792448067211055,4.1095426913135675,49.403966796592044,1.9181904736656001,0.16794589995738962,74.65338424897205
9.274128841724716,4.150944444394435,3.713398305215043,2.1927552852146945,1.1290983308567877,74.51966364746673
19.45817743762594,4.07699288403018,19.13504929665398,1.1504642800531761,3.204975882479123,74.41960654396772
16.216591801319076,2.913916158720154,31.70667964630347,2.0621530239232797,0.0318584910984282,74.20948531986168
19.74073191569586,4.097288764657251,11.397455909059783,1.675110118272626,4.667103192228702,74.0784072870687
1.2100123591424672,6.786046963556453,24.571836593704155,1.6789110720508464,1.1991933619142758,73.87544737789102
7.207833642741257,4.805792705816264,30.54666257815215,2.3910482164100855,1.778536851398143,73.85823109543887
7.096487180931923,1.3043090586535218,15.576179709768601,1.743369805763972,1.7350458597356833,73.77382335383146
5.1958630555127545,1.5289548288258266,25.062192204205513,1.3736659113592804,1.691320033761719,73.75651450396694
8.942392944560684,3.867154053130512,8.143749167975256,1.963860664069388,3.6723718510124588,73.74090080609732
14.287367161590288,2.086002498271549,26.05982049323871,1.485880918794701,4.368032645258361,73.66487418249119
4.274720648535572,1.0776877047196962,49.005357720566934,2.410362034609869,4.8728494888906955,73.60011555128969
11.949851192928673,5.6621101678835135,37.747932466243086,2.2405476014495687,0.4593313535329624,73.61994476663511
2.458449259646678,3.9244990625960936,35.81607872613428,1.043956236418758,0.9097265304999919,73.43485526613026
10.977739123314123,3.5583540692152344,25.838386552386496,2.0520579247035045,1.3206878307900376,73.41069285743589
7.633194329644548,1.1731977016136323,29.089144805182972,1.61453644814567,1.2921028498695093,73.30971353868313
1.4699143081215382,3.8371554851590615,5.103022853700817,1.249529720475786,0.5093391582896362,73.2906327084119
0.5069080821978122,3.1627964779839335,33.44753316030105,2.2472552923926425,2.5956790079429433,73.2767331102618
19.270135399681322,6.864992490399429,20.239489231967266,1.8943138975495097,1.0216419955689986,73.28848284995878
12.496955335424005,2.569534370799277,30.35661478244166,2.0620997291383123,3.125041341882266,72.92638833835527
16.495412530900577,3.0614669409806754,40.321536938161515,1.7558064625311876,1.0158538850106513,72.85509053457729
15.61834116617296,6.319604501697966,28.733516321331777,1.9044148868116786,3.389529283139699,72.71976687534145
10.874265914691437,1.5335010756869754,19.059180132982494,2.3897518902972115,2.5484177993405916,72.46352612779505
19.86715501245405,5.419369717963582,14.612125969300498,2.009214351869649,2.2368268469227415,72.43412164939437
3.5219381534845184,6.372498664054254,16.150759778831997,2.185983933927699,4.241563578859463,72.14752944480243
13.465065954006846,1.6636236809218097,22.399243044683065,2.079369547212739,4.512856126940728,72.11094178830287
10.803138312220868,2.879278895725018,26.688815163567526,2.052593860490046,0.15277632960223608,72.07478371334469
10.003899978645139,6.229633811965687,22.736237218856957,2.414799322343332,0.739234542350013,71.9892513233619
3.557189505010736,4.906139141703619,45.3270666850847,1.1633441130018602,2.228063156068483,71.82109707201032
4.1774058533567215,1.2306749712502825,3.209057719019409,1.5196073660026246,4.631119463189199,71.77981912059649
10.356540170038539,4.360424288037031,27.037326724336285,1.6453789760652149,2.8342799408643926,71.78508704954265
0.9155858693768337,5.694333975734127,4.120271612945925,1.7864149522787174,4.357491861110964,71.67259970323575
11.730272233402799,3.876418867638484,0.7379833416360115,2.208841846535903,2.297629548101743,71.67974036126749
12.620600216123998,4.04959151553339,7.587792215992684,1.2201812526190976,3.1474212377972153,71.56752828261634
9.8516092236053,6.587270106989988,4.363021221657249,2.375064368573418,2.7752113344409146,71.4362286960394
